,singer,genre,content,likes,sentiment,release_filled,release_rank,year,scaled_likes,feature
9561,ITZY (있지),댄스,Sooo LUCKY,4917,love,2021-09-24,0.9617283684426142,2021,0.016107685957452385,0.9778360544000666
9562,양요섭,R&B/Soul,척,7943,love,2021-09-20,0.9589900601565364,2021,0.026020612072410878,0.9850106722289473
9563,한결(BAE173),"발라드, 국내드라마",Melody (내 모든 밤을 수놓던 네가),898,love,2021-09-17,0.9574376334116735,2021,0.0029417738437649463,0.9603794072554385
9564,ATEEZ (에이티즈),댄스,Feeling Like I Do,3700,love,2021-09-13,0.9543543414045151,2021,0.01212089445649254,0.9664752358610077
9565,NCT 127,R&B/Soul,Road Trip,45544,love,2021-09-17,0.9574376334116735,2021,0.14919838300716115,1.1066360164188347
9566,마마무 (Mamamoo),발라드,분명 우린 그땐 좋았었어 (Happier than Ever),4616,love,2021-09-15,0.9554324155328922,2021,0.015121634813829613,0.9705540503467218
9567,OnlyOneOf (온리원오브),발라드,mOnO,851,love,2021-09-10,0.952478492421139,2021,0.0027878057249932846,0.9552662981461323
9568,원호 (WONHO),댄스,No Text No Call,1260,love,2021-09-14,0.9548071325384334,2021,0.004127655950048811,0.9589347884884822
9569,홍은기 (HONG EUNKI),"댄스, 국내드라마","Focus (안녕, 낯선사람)",47,love,2021-09-15,0.9554324155328922,2021,0.000153968118771662,0.9555863836516638
9570,W.A.O (위아더원),댄스,현기증 (Dizzy),101,love,2021-09-02,0.9469371914012809,2021,0.00033086765948803963,0.9472680590607689
9571,STAYC(스테이씨),R&B/Soul,I’ll BE THERE,10257,love,2021-09-06,0.9491795855883052,2021,0.03360108498384973,0.9827806705721549
9572,성민 (SUNGMIN),R&B/Soul,설렘꽃 (Blooming),95,love,2021-09-07,0.949610815239656,2021,0.0003112121549639977,0.94992202739462
9573,현아&던,댄스,우린 분명 죽을 만큼 사랑했다 (I Know),1865,love,2021-09-09,0.9508613812285734,2021,0.006109585989556375,0.9569709672181298
9574,에이스 (A.C.E),댄스,Changer,1011,love,2021-09-02,0.9469371914012809,2021,0.00331195251230107,0.950249143913582
9575,aespa,댄스,Savage,113306,love,2021-10-05,0.9696629940274695,2021,0.37118109926684967,1.340844093294319
9576,CRAVITY,댄스,Gas Pedal,3925,love,2021-08-19,0.9405334310787211,2021,0.012857975876144115,0.9533914069548652
9577,선미,댄스,Go or Stop?,1794,love,2021-10-11,0.9756786476638135,2021,0.005876995852688545,0.981555643516502
9578,VERIVERY,댄스,TRIGGER,2130,love,2021-08-23,0.94256021044007,2021,0.006977704106034895,0.9495379145461049
9579,ITZY (있지),댄스,LOCO,35354,love,2021-09-24,0.9617283684426142,2021,0.11581678449049657,1.0775451529331108
9580,골든차일드,댄스,Ra Pam Pam,4993,love,2021-08-02,0.9331162810754868,2021,0.016356655681423582,0.9494729367569104
9581,이달의 소녀,댄스,PTT (Paint The Town),22261,love,2021-06-28,0.9196187929882059,2021,0.07292519770161633,0.9925439906898222
9582,ATEEZ (에이티즈),댄스,ROCKY,3913,love,2021-09-13,0.9543543414045151,2021,0.01281866486709603,0.9671730062716112
9583,BLACKPINK,댄스,How You Like That,186702,love,2020-06-26,0.7876409581922854,2020,0.4376737665796173,1.2253147247719027
9584,Stray Kids (스트레이 키즈),댄스,소리꾼,28381,love,2021-08-23,0.94256021044007,2021,0.09297381231613913,1.035534022756209
9585,CL,댄스,SPICY,11047,love,2021-08-24,0.9430130015739884,2021,0.03618905974618192,0.9792020613201703
9586,몬스타엑스,댄스,KISS OR DEATH,10410,love,2021-07-26,0.9303348498242741,2021,0.0341023003492128,0.9644371501734869
9587,공원소녀 (Girls in the Park),댄스,I Can't Breathe,480,love,2021-05-26,0.90739343237241,2021,0.0015724403619233566,0.9089658727343334
9588,원어스 (ONEUS),댄스,Shut Up 받고 Crazy Hot!,1574,love,2021-08-05,0.9340649863084587,2021,0.00515629402014034,0.9392212803285991
9589,트라이비(TRI.BE),댄스,Loca,482,love,2021-02-17,0.8703292438388065,2021,0.001578992196764704,0.8719082360355712
9590,미래소년 (MIRAE),댄스,Splash,1548,love,2021-08-25,0.9434226697427717,2021,0.0050711201672028255,0.9484937899099745
9591,CLC,댄스,HELICOPTER,11173,love,2020-09-02,0.8060760257875332,2020,0.026192161808625856,0.8322681875961591
9592,더보이즈 (THE BOYZ),댄스,Drink It,15317,love,2021-07-11,0.9250091636300913,2021,0.050177227132458445,0.9751863907625498
9593,EVERGLOW (에버글로우),댄스,FIRST,3526,love,2021-05-25,0.9068328338256539,2021,0.011550884825295324,0.9183837186509493
9594,NCT 127,랩/힙합,영웅 (英雄; Kick It),123901,love,2020-03-06,0.751935143060437,2020,0.290453328582346,1.042388471642783
9595,aespa,댄스,Next Level,221426,love,2021-05-17,0.9029086439983615,2021,0.7253732907900857,1.6282819347884472
9596,라붐 (LABOUM),댄스,상상더하기,126281,love,2016-04-06,0.3879341943552039,2016,0.4435970843944849,0.8315312787496888
9597,오마이걸 (OH MY GIRL),댄스,Dun Dun Dance,146607,love,2021-05-10,0.9001918971948513,2021,0.4802724252927032,1.3804643224875544
9598,STAYC(스테이씨),댄스,ASAP,132452,love,2021-04-08,0.8897561396321613,2021,0.43390181420306756,1.3236579538352289
9599,양요섭,댄스,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)",104920,love,2021-03-05,0.8775092175337977,2021,0.3437092557770804,1.2212184733108782
9600,조이 (JOY),록/메탈,안녕 (Hello),114262,love,2021-05-31,0.9093124043209212,2021,0.3743128763210137,1.2836252806419348
9601,G-DRAGON,랩/힙합,삐딱하게 (Crooked),137833,love,2013-09-05,0.2734642834041269,2013,0.5299618195869747,0.8034261029911016
9602,BIGBANG,"댄스, 랩/힙합",거짓말,79432,love,2007-08-16,0.14730804890144247,2007,0.7648508892719236,0.912158938173366
9603,소녀시대 (GIRLS' GENERATION),댄스,다시 만난 세계 (Into The New World),82606,love,2007-08-03,0.14691994221522672,2007,0.7954144960471453,0.9423344382623721
9604,브레이브걸스,댄스,운전만해 (We Ride),131013,love,2020-08-14,0.8016559218611873,2020,0.30712554327696223,1.1087814651381496
9605,EXO,댄스,으르렁 (Growl),198309,love,2013-08-05,0.2719118566592639,2013,0.7624893783090652,1.0344012349683291
9606,티아라,댄스,TTL (Time To Love),37614,love,2009-09-15,0.17973651868302465,2009,0.33484372357188,0.5145802422549046
9607,ITZY (있지),랩/힙합,마.피.아. In the morning,61924,love,2021-04-30,0.8967420599840447,2021,0.2028579103577957,1.0995999703418404
9608,2PM,댄스,10점 만점에 10점,11409,love,2008-08-29,0.1630694926583152,2008,0.07899984766441856,0.24206934032273375
9609,iKON,랩/힙합,사랑을 했다 (LOVE SCENARIO),312896,love,2018-01-25,0.5309299467431381,2018,0.8231744052363927,1.3541043519795308
9610,방탄소년단,댄스,Dynamite,426354,love,2020-08-24,0.804157053839022,2020,0.9994748908757601,1.8036319447147822
9611,2NE1,댄스,UGLY,49961,love,2011-07-28,0.2192371547467604,2011,0.22497861034808847,0.44421576509484884
9612,얀,록/메탈,그래서 그대는,9777,love,2002-09-03,0.07154099915910218,2002,0.0943565589197641,0.1658975580788663
9613,한경일,발라드,내 삶의 반,34518,love,2003-02-19,0.07906595657517412,2003,0.2874870906486324,0.36655304722380655
9614,녹색지대,발라드,준비 없는 이별,12398,love,1995-01-01,0.022035835184027255,1995,0.23667621776504297,0.25871205294907024
9615,카니발,발라드,그땐 그랬지,11086,love,1997-05-04,0.031005411932124454,1997,0.171762882603642,0.20276829453576645
9616,김상민,발라드,You,36634,love,2001-05-14,0.058647232583712454,2001,0.381548524173558,0.44019575675727046
9617,네미시스,"인디음악, 록/메탈",베르사이유의 장미,11878,love,2005-09-15,0.11593609176566982,2005,0.11324028524577662,0.22917637701144644
9618,김돈규,발라드,나만의 슬픔,17112,love,1996-10-30,0.028245542163479163,1996,0.3352993043989419,0.3635448465624211
9619,노라조,록/메탈,형 (兄),81362,love,2010-04-20,0.19194031781625304,2010,0.5327736815223227,0.7247139993385758
9620,에메랄드 캐슬,록/메탈,발걸음,46400,love,1997-04-01,0.030531059315638546,1997,0.7190546299883767,0.7495856893040153
9621,김현성,발라드,Heaven,31051,love,2002-01-21,0.06608594406951422,2002,0.2996901753742508,0.36577611944376504
9622,이현우,발라드,슬픔속에 그댈 지워야만 해,7995,love,1991-01-21,0.010112335324176892,1991,0.17837222792378743,0.1884845632479643
9623,김경호,록/메탈,"사랑, 그 시린 아픔으로",3600,love,2006-02-23,0.12363354104228208,2006,0.02942498671788794,0.15305852776017
9624,김경호,록/메탈,비정(非情),12572,love,1999-04-22,0.042282067314948574,1999,0.13325417943200007,0.17553624674694865
9625,한경일,발라드,사는동안 사랑은 없어도,1728,love,2006-01-18,0.12162832316350074,2006,0.01412399362458621,0.13575231678808694
9626,K2 김성면,록/메탈,소유하지 않은 사랑,1160,love,2002-05-23,0.06893205976842968,2002,0.011186502842472032,0.08011856261090172
9627,조장혁,발라드,중독된 사랑,49334,love,2000-06-01,0.04985014769615559,2000,0.7035954190852433,0.7534455667813988
9628,강우진,발라드,너를 품에 안으면,873,love,2001-10-01,0.06211863127708661,2001,0.009092424021496865,0.07121105529858347
9629,브리즈,"인디음악, 록/메탈",그대를 사랑할수록,4238,love,2011-12-16,0.22878889152418122,2011,0.01908407258972396,0.2478729641139052
9630,김돈규,발라드,그대 사랑 내가 아님을...,88,love,1994-04-01,0.019103473554841634,1994,0.0017546365250035705,0.020858110079845206
9631,얀,록/메탈,고무신을 신은 줄리엣,3613,love,2006-02-10,0.12326699583863387,2006,0.0295312436143692,0.15279823945300308
9632,조성모,발라드,불멸의 사랑,5916,love,2002-10-01,0.07268375773518188,2002,0.05709073711235727,0.12977449484753914
9633,나비효과,록/메탈,첫사랑,13436,love,2003-02-10,0.07824662023760755,2003,0.11190325482226737,0.1901498750598749
9634,고유진 (플라워),발라드,걸음이 느린 아이,25911,love,2004-04-09,0.09338278100002158,2004,0.16221749201778002,0.2556002730178016
9635,G. 고릴라,록/메탈,너 그럴 때면,577,love,2002-01-21,0.06608594406951422,2002,0.005559469919986101,0.07164541398950032
9636,활,록/메탈,Say Yes,13138,love,2003-02-27,0.07926000991828198,2003,0.10942132791418195,0.18868133783246394
9637,신성우,록/메탈,서시,26440,love,1994-07-01,0.01987968692727312,1994,0.5394079121865627,0.5592875991138359
9638,더 크로스,발라드,Don't Cry,33743,love,2003-08-01,0.08314107678043943,2003,0.28103241496485326,0.3641734917452927
9639,김돈규,발라드,사랑할 수 있도록,87,love,1996-10-30,0.028245542163479163,1996,0.0017047124522386599,0.029950254615717823
9640,YB,록/메탈,너를 보내고,43710,love,1999-12-01,0.046766855688997175,1999,0.46334714992950354,0.5101140056185007
9641,신성우,록/메탈,사랑한 후에,6426,love,1998-01-01,0.03475710989887665,1998,0.09809430735401906,0.1328514172528957
9642,뱅크,발라드,가을의 전설,3229,love,2000-12-28,0.054421182000474355,2000,0.04605159946945819,0.10047278146993255
9643,엠투엠 (M To M),발라드,세글자 (드라마 '루루공주' 김정은 메인 테마),38535,love,2005-09-03,0.1153539317363462,2005,0.3673778743850818,0.48273180612142796
9644,강우진,발라드,Love,16116,love,2001-10-01,0.06211863127708661,2001,0.16785052179890433,0.22996915307599095
9645,김정민,발라드,슬픈 언약식,17353,love,1995-11-01,0.02449384419672697,1995,0.33132760267430755,0.3558214468710345
9646,야다 (Yada),록/메탈,체념,2552,love,2006-03-29,0.12643653377606245,2006,0.020859046140013895,0.14729557991607634
9647,김돈규,발라드,다시 태어나도 (Duet With 에스더),7123,love,1998-11-01,0.038767545656439334,1998,0.10873747862203763,0.14750502427847695
9648,루그,발라드,삭제,1351,love,2008-03-25,0.15711852346967378,2008,0.009354789569167278,0.16647331303884105
9649,김경호,록/메탈,나의 사랑 천상(天上)에서도,4373,love,1998-05-26,0.03710731149873865,1998,0.06674505252870755,0.1038523640274462
9650,버즈,"록/메탈, 애니메이션/웹툰, 키즈, 만화",활주 ('나루토' 여는 노래),14361,love,2005-07-28,0.11459927984648226,2005,0.13691225260267706,0.2515115324491593
9651,스카이,"발라드, 록/메탈",영원,27088,love,1999-11-16,0.04573190452575519,1999,0.28713784439897805,0.33286974892473326
9652,G. 고릴라,록/메탈,꽃,2738,love,2004-03-12,0.0921968994588068,2004,0.01714142615663933,0.10933832561544612
9653,엠씨더맥스 (M.C the MAX),발라드,입술의 말,65576,love,2014-01-02,0.2855602751245176,2014,0.19769730991049114,0.4832575850350087
9654,플라워,록/메탈,눈물,16985,love,1999-09-09,0.04441665408913517,1999,0.18003625531373565,0.22445290940287083
9655,야다 (Yada),록/메탈,사랑이 슬픔에게,4881,love,2000-12-21,0.05390370641885336,2000,0.06961221957585179,0.12351592599470515
9656,나윤권,발라드,바람이 좋은 날,7494,love,2010-06-18,0.1947864335151685,2010,0.04907212174391346,0.24385855525908195
9657,버즈,록/메탈,나에게로 떠나는 여행,58768,love,2005-03-03,0.10750555208176116,2005,0.5602715173702475,0.6677770694520087
9658,김정민,발라드,무한지애(無恨之愛),9227,love,1996-10-01,0.02783587399469588,1996,0.18079749191731168,0.20863336591200754
9659,미스 미스터,록/메탈,널 위한 거야,7784,love,1996-01-01,0.025162250156320752,1996,0.1525227784853532,0.17768502864167396
9660,컬트,"인디음악, 록/메탈",너를 품에 안으면,7746,love,1995-07-01,0.02356670044632269,1995,0.14781279847182424,0.17137949891814694
9661,버즈,록/메탈,남자를 몰라,88783,love,2006-04-24,0.12785959162552016,2006,0.7256773877150681,0.8535369793405883
9662,하현우 (국카스텐),록/메탈,Don't Cry (우리 동네 음악대장),49462,love,2016-03-13,0.38383751266737104,2016,0.17374901203126372,0.5575865246986348
9663,이수 (엠씨더맥스),"발라드, 국내드라마",My Way,151035,love,2017-11-11,0.5142197977532936,2017,0.2735888532037801,0.7878086509570738
9664,임재범,록/메탈,고해,18031,love,1998-01-01,0.03475710989887665,1998,0.27530234546787197,0.3100594553667486
9665,박효신,발라드,야생화,331492,love,2014-03-28,0.29207184285991505,2014,0.9993759402349721,1.2914477830948872
9666,임창정,발라드,내가 저지른 사랑,240381,love,2016-09-06,0.41290239116841676,2016,0.8444050232721525,1.2573074144405694
9667,izi,"발라드, 국내드라마",응급실,93767,love,2005-01-20,0.10560814161581751,2005,0.8939385272470732,0.9995466688628908
9668,야다 (Yada),록/메탈,이미 슬픈 사랑,13822,love,1999-03-01,0.04131180059940921,1999,0.14650539059270015,0.18781719119210938
9669,정승환,발라드,사랑에 빠지고 싶다,105984,love,2014-12-07,0.3216110739774467,2014,0.3195185996943012,0.6411296736717479
9670,나윤권,발라드,나였으면,82464,love,2004-09-13,0.1001746480087971,2004,0.5162712076629312,0.6164458556717283
9671,넬 (NELL),록/메탈,기억을 걷는 시간,144209,love,2008-06-03,0.16002932361629185,2008,0.9985528119763465,1.1585821355926385
9672,버즈,록/메탈,겁쟁이,65249,love,2005-03-03,0.10750555208176116,2005,0.6220588796095031,0.7295644316912643
9673,이적,발라드,거짓말 거짓말 거짓말,109039,love,2013-11-15,0.2793721296276332,2013,0.41925015668195675,0.6986222863095899
9674,포지션,발라드,I Love You,53861,love,2000-12-28,0.054421182000474355,2000,0.7681589343525821,0.8225801163530564
9675,김범수,발라드,끝사랑,125725,love,2011-06-16,0.21619698570473705,2011,0.5661503129643807,0.7823472986691178
9676,신성우,록/메탈,노을에 기댄 이유,247,love,1993-08-01,0.016322042303628798,1993,0.0040072983987858735,0.02032934070241467
9677,캔,발라드,천상연,5794,love,2004-05-19,0.09489208477974946,2004,0.03627371188881237,0.13116579666856182
9678,야다 (Yada),록/메탈,진혼,13379,love,2006-03-29,0.12643653377606245,2006,0.10935469369406187,0.23579122747012432
9679,노을,발라드,만약에 말야 (전우성 Solo),90753,love,2012-11-06,0.2504581815045603,2012,0.2454415638505601,0.4958997453551204
9680,김장훈,발라드,나와 같다면,8002,love,1998-02-01,0.035813622544686174,1998,0.1221597849987784,0.15797340754346456
9681,넥스트,록/메탈,"Here, I Stand For You (Original Ver.)",5231,love,1997-01-31,0.02979796890834214,1997,0.08102285935683844,0.11082082826518058
9682,이브,"인디음악, 록/메탈",너 그럴때면...,9359,love,1998-04-30,0.036503589986847496,1998,0.1428811385291962,0.1793847285160437
9683,이우,발라드,공일공 (010),27897,love,2018-11-23,0.608551283986287,2018,0.07339210594855686,0.6819433899348438
9684,진원,발라드,고칠게,18316,love,2015-11-25,0.36382845684469267,2015,0.0719052778693802,0.43573373471407284
9685,플라워,록/메탈,Endless,45209,love,2001-08-21,0.061234610491817415,2001,0.47085841648092985,0.5320930269727473
9686,한동근,발라드,이 소설의 끝을 다시 써보려 해,232209,love,2014-09-30,0.31074408676340587,2014,0.7000593911950292,1.0108034779584352
9687,케이윌,발라드,그립고 그립고 그립다,67339,love,2009-11-05,0.18223765066085945,2009,0.5994587521031219,0.7816964027639814
9688,김범수,발라드,보고 싶다,68112,love,2002-12-11,0.07509864378274651,2002,0.6573976661808565,0.732496309963603
9689,엠씨더맥스 (M.C the MAX),발라드,잠시만 안녕 (Original),98140,love,2002-10-31,0.07354621703788354,2002,0.9472236431901319,1.0207698602280153
9690,윤종신,발라드,좋니,346061,love,2017-06-22,0.47847085965631,2017,0.6268641846496067,1.1053350443059167
9691,주니퍼,록/메탈,하늘 끝에서 흘린 눈물,26942,love,2001-01-18,0.05573643243709438,2001,0.28060491178369823,0.3363413442207926
9692,한경일,발라드,한 사람을 사랑했네,6877,love,2002-01-21,0.06608594406951422,2002,0.06636617216983408,0.1324521162393483
9693,폴킴,발라드,너를 만나,295734,love,2018-10-29,0.59966795316846,2018,0.7780241983220603,1.3776921514905203
9694,박완규,록/메탈,천년의 사랑,35286,love,1999-10-01,0.044847883740486,1999,0.3740445876753135,0.4188924714157995
9695,정재욱,발라드,가만히 눈을 감고 (CF - 교토 다원녹차),35498,love,2005-12-08,0.11951529787188168,2005,0.33842428402547386,0.45793958189735556
9696,브라운 아이즈,발라드,가지마 가지마,70988,love,2008-06-17,0.16117208219237156,2008,0.49154537523023445,0.652717457422606
9697,뱅크,발라드,가질수 없는 너,10868,love,1995-05-01,0.022941417451863993,1995,0.20744985673352434,0.23039127418538832
